,pitch,start,end,duration,next_note
27650,62,24,26,2,69_2
27651,71,2,4,2,65_2
27652,60,22,24,2,64_2
27653,62,24,28,4,64_2
27654,67,20,24,4,62_4
27655,69,20,24,4,71_4
27656,67,24,26,2,71_2
27657,71,24,28,4,64_2
27658,59,29,30,1,70_1
27659,62,10,12,2,65_2
27660,67,16,20,4,60_4
27661,69,20,24,4,65_4
27662,69,4,8,4,62_2
27663,71,24,28,4,67_2
27664,65,20,24,4,64_4
27665,65,20,24,4,64_4
27666,67,26,28,2,67_2
27667,60,24,28,4,62_2
27668,60,26,28,2,62_2
27669,65,24,28,4,60_2
27670,67,26,28,2,60_2
27671,62,26,28,2,60_2
27672,62,26,28,2,60_2
27673,62,26,28,2,60_2
27674,64,24,26,2,62_2
27675,71,24,26,2,71_2
27676,64,20,24,4,60_4
27677,69,26,28,2,69_2
27678,69,26,28,2,69_2
27679,71,26,28,2,65_2
27680,69,26,28,2,71_2
27681,59,26,28,2,60_2
27682,69,26,28,2,69_2
27683,64,24,28,4,71_2
27684,69,26,28,2,69_2
27685,69,6,8,2,60_4
27686,67,22,24,2,60_4
27687,60,26,28,2,60_2
27688,60,26,28,2,57_2
27689,71,20,24,4,62_4
27690,60,24,26,2,60_2
27691,62,24,28,4,69_2
27692,67,24,28,4,69_2
27693,67,26,28,2,69_2
27694,69,4,8,4,62_4
27695,64,8,10,2,62_2
27696,62,26,28,2,60_2
27697,65,26,28,2,71_2
27698,64,26,28,2,65_2
27699,62,24,26,2,62_2
27700,62,24,26,2,62_2
27701,71,20,24,4,67_4
27702,65,26,28,2,64_2
27703,60,26,28,2,71_2
27704,60,20,24,4,64_4
27705,71,24,28,4,62_2
27706,69,10,12,2,60_4
27707,65,20,24,4,64_4
27708,64,10,12,2,67_2
27709,60,26,28,2,71_2
27710,67,2,4,2,65_2
27711,60,26,28,2,69_2
27712,64,24,28,4,64_2
27713,69,2,4,2,69_4
27714,71,2,4,2,65_4
27715,60,22,24,2,65_2
27716,71,26,28,2,67_2
27717,71,26,28,2,67_2
27718,71,26,28,2,67_2
27719,62,22,24,2,67_2
27720,62,26,28,2,62_2
27721,62,26,28,2,65_2
27722,71,26,28,2,62_2
27723,62,26,28,2,64_2
27724,64,26,28,2,69_2
27725,59,26,28,2,64_2
27726,71,20,22,2,71_2
27727,71,26,28,2,64_2
27728,57,25,26,1,62_2
27729,62,25,26,1,62_2
27730,65,24,26,2,69_2
27731,69,18,20,2,69_2
27732,62,24,26,2,60_2
27733,69,26,28,2,62_2
27734,64,26,28,2,60_2
27735,64,24,28,4,65_2
27736,60,2,4,2,62_2
27737,60,26,28,2,62_2
27738,64,26,28,2,60_2
27739,71,24,26,2,67_2
27740,65,26,28,2,62_2
27741,67,26,28,2,69_2
27742,69,26,28,2,69_2
27743,62,24,28,4,67_2
27744,69,10,12,2,62_2
27745,64,24,28,4,65_2
27746,65,24,26,2,60_2
27747,55,27,28,1,64_1
27748,62,26,27,1,70_1
27749,62,26,28,2,64_2
27750,67,22,24,2,64_2
27751,71,26,28,2,71_2
27752,65,26,28,2,60_2
27753,64,24,26,2,64_2
27754,64,26,28,2,71_2
27755,71,22,24,2,71_2
27756,59,26,28,2,57_2
27757,59,26,28,2,57_2
27758,59,26,28,2,57_2
27759,65,26,28,2,71_2
27760,69,22,24,2,67_2
27761,69,26,28,2,69_2
27762,69,26,28,2,69_2
27763,64,26,28,2,64_2
27764,60,26,28,2,65_2
27765,60,20,24,4,62_4
27766,69,22,24,2,62_4
27767,67,20,22,2,67_2
27768,55,27,28,1,66_1
27769,60,26,28,2,64_2
27770,67,26,28,2,65_2
27771,62,26,28,2,71_2
27772,67,8,10,2,69_2
27773,65,26,28,2,62_2
27774,65,26,28,2,62_2
27775,69,26,28,2,69_2
27776,60,24,28,4,69_2
27777,60,24,28,4,69_2
27778,57,24,28,4,69_2
27779,67,26,28,2,71_2
27780,67,26,28,2,71_2
27781,64,24,25,1,69_1
27782,69,2,4,2,69_4
27783,69,26,28,2,69_2
27784,71,20,24,4,67_4
27785,62,24,26,2,65_2
27786,71,8,10,2,64_2
27787,69,26,28,2,71_2
27788,69,26,28,2,71_2
27789,71,26,28,2,71_2
27790,57,26,28,2,69_2
27791,69,22,24,2,71_4
27792,64,26,28,2,69_2
27793,69,2,4,2,65_2
27794,69,24,26,2,62_2
27795,60,26,28,2,69_2
27796,60,12,16,4,65_4
27797,60,26,28,2,64_2
27798,69,26,28,2,69_2
27799,62,26,28,2,69_2
27800,64,2,4,2,62_2
27801,62,24,26,2,62_2
27802,60,26,28,2,65_2
27803,71,26,28,2,65_2
27804,65,20,24,4,62_4
27805,69,26,28,2,71_2
27806,69,26,28,2,71_2
27807,71,26,28,2,71_2
27808,60,26,28,2,67_2
27809,60,26,28,2,67_2
27810,65,24,26,2,62_2
27811,62,22,24,2,62_2
27812,62,26,28,2,60_2
27813,65,26,28,2,71_2
27814,71,18,20,2,62_2
27815,71,26,28,2,67_2
27816,67,2,4,2,65_4
27817,71,20,24,4,69_4
27818,59,26,28,2,65_2
27819,59,18,20,2,69_2
27820,69,24,26,2,66_2
27821,60,26,28,2,68_2
27822,71,20,24,4,68_4
27823,71,24,28,4,59_2
27824,60,26,28,2,60_2
27825,60,26,28,2,60_2
27826,65,26,28,2,65_2
27827,62,24,26,2,62_2
27828,64,26,28,2,69_2
27829,69,24,26,2,64_2
27830,69,24,26,2,64_2
27831,60,16,18,2,60_2
27832,62,24,28,4,64_2
27833,64,26,28,2,69_2
27834,64,24,26,2,65_2
27835,69,28,29,1,64_1
27836,67,24,28,4,65_1
27837,71,14,16,2,69_4
27838,64,24,26,2,71_2
27839,64,2,4,2,65_4
27840,64,20,24,4,60_4
27841,69,26,28,2,69_2
27842,71,22,24,2,64_4
27843,60,24,28,4,67_2
27844,67,22,24,2,62_2
27845,67,24,28,4,67_2
27846,64,24,28,4,64_2
27847,65,20,24,4,65_4
27848,64,26,28,2,62_2
27849,60,16,20,4,60_4
27850,62,24,26,2,69_2
27851,65,26,28,2,67_2
27852,62,26,28,2,71_2
27853,64,20,24,4,65_2
27854,71,26,28,2,71_2
27855,65,29,30,1,71_1
27856,71,26,28,2,69_2
27857,71,26,28,2,69_2
27858,69,26,28,2,69_2
27859,69,26,28,2,69_2
27860,69,26,28,2,69_2
27861,62,26,28,2,60_2
27862,62,26,28,2,64_2
27863,65,10,12,2,71_2
27864,64,26,28,2,69_2
27865,60,26,28,2,71_2
27866,69,26,28,2,62_2
27867,71,2,4,2,69_2
27868,69,20,24,4,60_2
27869,62,26,28,2,69_2
27870,67,24,28,4,60_2
27871,59,24,26,2,64_1
27872,59,24,26,2,64_1
27873,64,24,26,2,67_2
27874,60,26,28,2,62_2
27875,65,26,28,2,69_2
27876,67,26,28,2,71_2
27877,60,26,28,2,71_2
27878,65,20,22,2,67_2
27879,69,20,24,4,64_4
27880,64,26,28,2,67_2
27881,69,22,24,2,60_4
27882,64,26,28,2,62_2
27883,60,26,28,2,64_2
27884,65,26,28,2,69_2
27885,65,26,28,2,69_2
27886,71,10,12,2,65_2
27887,64,26,28,2,65_2
27888,65,12,14,2,65_2
27889,67,24,28,4,60_2
27890,60,26,28,2,67_2
27891,60,26,28,2,67_2
27892,65,2,4,2,64_2
27893,62,26,28,2,71_2
27894,62,26,28,2,64_2
27895,64,27,28,1,66_1
27896,65,24,26,2,60_2
27897,64,26,28,2,65_2
27898,71,26,28,2,60_2
27899,55,24,26,2,71_2
27900,69,24,28,4,67_2
27901,60,24,28,4,60_2
27902,69,20,22,2,67_2
27903,69,20,22,2,67_2
27904,69,24,26,2,60_2
27905,71,4,6,2,71_2
27906,64,4,8,4,64_4
27907,62,26,28,2,62_2
27908,60,26,28,2,67_2
27909,62,24,28,4,64_2
27910,62,26,28,2,69_2
27911,62,26,28,2,69_2
27912,62,24,26,2,62_2
27913,57,26,28,2,69_2
27914,71,27,28,1,62_2
27915,67,24,28,4,67_2
27916,67,24,28,4,67_2
27917,64,26,28,2,69_2
27918,67,26,28,2,71_2
27919,64,24,26,2,65_2
27920,67,26,28,2,60_2
27921,59,28,29,1,61_1
27922,67,28,29,1,64_1
27923,67,26,28,2,65_2
27924,64,24,26,2,60_2
27925,64,24,26,2,60_2
27926,69,18,20,2,64_2
27927,67,24,28,4,69_2
27928,65,24,28,4,65_2
27929,64,24,28,4,67_2
27930,71,26,28,2,65_2
27931,65,26,28,2,64_2
27932,69,26,28,2,57_2
27933,57,25,26,1,68_1
27934,65,26,28,2,62_2
27935,62,8,12,4,65_4
27936,65,26,28,2,71_2
27937,62,26,28,2,60_2
27938,67,26,28,2,71_2
27939,71,26,28,2,62_2
27940,62,20,24,4,57_4
27941,65,22,24,2,64_4
27942,67,24,28,4,62_2
27943,64,26,28,2,60_2
27944,65,24,28,4,64_2
27945,67,24,26,2,68_2
27946,62,26,28,2,65_2
27947,69,4,8,4,62_2
27948,71,24,28,4,64_2
27949,62,2,4,2,71_2
27950,64,24,26,2,67_2
27951,60,26,28,2,62_2
27952,65,18,20,2,71_4
27953,65,18,20,2,71_4
27954,65,27,28,1,70_1
27955,62,10,12,2,69_2
27956,60,26,28,2,69_2
27957,67,24,28,4,69_2
27958,60,24,28,4,71_2
27959,71,26,28,2,67_2
27960,62,26,28,2,69_2
27961,69,26,28,2,69_2
27962,67,26,28,2,62_2
27963,69,26,28,2,65_2
27964,60,24,26,2,62_2
27965,60,24,26,2,65_2
27966,60,26,28,2,67_2
27967,67,26,28,2,60_2
27968,65,24,26,2,62_2
27969,64,24,26,2,67_2
27970,67,26,28,2,69_2
27971,64,12,14,2,71_2
27972,69,26,28,2,69_2
27973,67,26,28,2,71_2
27974,65,26,28,2,62_2
27975,65,20,24,4,64_4
27976,67,4,8,4,67_2
27977,71,4,8,4,71_4
27978,71,29,30,1,64_1
27979,64,29,30,1,69_1
27980,71,20,24,4,60_4
27981,65,26,28,2,69_2
27982,67,8,10,2,65_2
27983,62,24,26,2,62_2
27984,62,4,6,2,71_2
27985,69,26,28,2,71_2
27986,65,26,28,2,67_2
27987,60,20,24,4,60_2
27988,65,2,4,2,65_2
27989,71,26,28,2,71_2
27990,64,26,28,2,65_2
27991,64,2,4,2,64_2
27992,71,26,28,2,65_2
27993,62,20,24,4,64_4
27994,60,16,18,2,71_2
27995,62,24,26,2,62_2
27996,60,10,12,2,71_4
27997,64,24,26,2,67_2
27998,67,26,28,2,62_2
27999,65,26,28,2,64_2
28000,64,28,30,2,63_1
28001,69,29,30,1,63_1
28002,69,29,30,1,63_1
28003,64,29,30,1,67_1
28004,64,29,30,1,67_1
28005,64,24,26,2,67_2
28006,62,26,28,2,60_1
28007,62,20,24,4,69_4
28008,67,26,28,2,67_1
28009,67,26,28,2,67_1
28010,62,26,28,2,60_1
28011,62,26,28,2,60_1
28012,62,24,28,4,60_2
28013,65,24,26,2,62_2
28014,62,22,24,2,65_2
28015,60,2,4,2,69_2
28016,59,24,26,2,64_2
28017,64,26,28,2,64_2
28018,69,16,20,4,65_2
28019,64,26,28,2,71_2
28020,64,26,28,2,71_2
28021,64,26,28,2,71_2
28022,65,12,16,4,69_4
28023,67,24,28,4,67_2
28024,71,26,28,2,69_2
28025,69,22,24,2,71_2
28026,65,26,28,2,71_2
28027,62,20,24,4,64_4
28028,65,24,26,2,69_2
28029,69,24,28,4,67_2
28030,65,26,28,2,65_2
28031,69,26,28,2,60_2
28032,62,29,30,1,67_1
28033,64,24,26,2,67_2
28034,69,26,28,2,65_2
28035,67,24,26,2,67_2
28036,69,28,30,2,66_1
28037,60,24,28,4,57_2
28038,64,20,24,4,65_4
28039,64,26,28,2,67_2
28040,65,26,28,2,71_2
28041,60,26,28,2,65_2
28042,62,24,26,2,62_2
28043,64,26,28,2,60_2
28044,69,26,28,2,60_2
28045,69,26,28,2,65_2
28046,62,2,4,2,69_4
28047,60,26,28,2,67_2
28048,65,26,28,2,71_2
28049,62,24,28,4,71_2
28050,60,20,24,4,71_4
28051,60,20,24,4,71_4
28052,60,20,24,4,71_4
28053,71,24,28,4,64_2
28054,60,26,28,2,69_2
28055,69,14,16,2,71_4
28056,60,16,20,4,71_2
28057,64,16,20,4,65_4
28058,67,24,26,2,67_2
28059,69,16,20,4,69_4
28060,69,16,20,4,69_4
28061,64,20,24,4,60_4
28062,64,20,24,4,60_4
28063,57,20,24,4,60_4
28064,62,22,24,2,67_4
28065,64,4,8,4,65_2
28066,71,24,28,4,69_2
28067,67,26,28,2,64_2
28068,57,26,28,2,61_2
28069,64,24,28,4,62_2
28070,64,24,26,2,61_2
28071,62,2,4,2,71_2
28072,60,8,10,2,60_2
28073,60,8,10,2,60_2
28074,60,4,8,4,62_2
28075,65,26,28,2,69_2
28076,67,12,16,4,62_4
28077,62,26,28,2,65_2
28078,64,24,26,2,67_2
28079,69,4,6,2,60_2
28080,67,16,18,2,62_2
28081,65,26,28,2,64_2
28082,60,28,29,1,69_1
28083,69,20,24,4,60_4
28084,64,20,24,4,60_4
28085,69,22,24,2,67_4
28086,60,2,4,2,67_4
28087,69,20,24,4,60_4
28088,69,24,26,2,60_2
28089,62,24,28,4,64_2
28090,60,26,28,2,64_2
28091,62,24,28,4,67_2
28092,60,24,28,4,67_2
28093,67,26,28,2,71_2
28094,62,26,28,2,64_2
28095,64,6,8,2,64_4
28096,60,26,28,2,64_2
28097,60,28,29,1,61_1
28098,60,28,29,1,61_1
28099,50,25,26,1,68_1
28100,59,24,25,1,65_1
28101,62,24,26,2,62_2
28102,64,24,26,2,67_2
28103,64,24,26,2,67_2
28104,71,7,8,1,67_1
28105,64,28,29,1,64_1
28106,69,29,30,1,67_1
28107,67,26,28,2,62_2
28108,71,26,28,2,69_2
28109,69,4,6,2,59_2
28110,62,4,6,2,69_2
28111,60,26,28,2,65_2
28112,67,20,24,4,60_4
28113,69,22,24,2,67_4
28114,71,24,26,2,65_2
28115,65,26,28,2,64_2
28116,62,8,12,4,65_4
28117,71,26,28,2,71_2
28118,71,8,12,4,64_4
28119,65,14,16,2,71_2
28120,65,24,28,4,71_2
28121,69,26,28,2,69_2
28122,64,24,26,2,71_2
28123,65,26,28,2,69_2
28124,65,26,28,2,69_2
28125,65,24,26,2,62_2
28126,64,26,28,2,64_2
28127,69,20,24,4,71_4
28128,64,26,28,2,65_2
28129,65,24,28,4,67_2
28130,60,26,28,2,71_2
28131,69,20,24,4,64_4
28132,65,20,24,4,64_4
28133,69,26,28,2,65_2
28134,71,2,4,2,64_2
28135,62,26,28,2,62_2
28136,67,24,26,2,65_2
28137,60,26,28,2,67_2
28138,71,26,28,2,71_2
28139,65,2,4,2,71_2
28140,65,2,4,2,67_2
28141,52,29,30,1,57_1
28142,52,29,30,1,57_1
28143,64,24,28,4,67_2
28144,69,26,28,2,62_2
28145,65,27,28,1,60_1
28146,62,26,28,2,65_2
28147,71,24,26,2,69_2
28148,60,26,28,2,60_2
28149,69,24,28,4,69_2
28150,69,18,20,2,64_4
28151,62,24,26,2,71_2
28152,69,20,22,2,67_2
28153,62,22,24,2,69_2
28154,71,26,28,2,64_2
28155,64,24,26,2,71_2
28156,71,24,28,4,67_2
28157,64,24,26,2,67_2
28158,60,2,4,2,62_2
28159,69,24,26,2,64_2
28160,62,26,28,2,62_2
28161,69,2,4,2,59_2
28162,69,26,28,2,60_2
28163,64,12,16,4,69_4
28164,65,20,24,4,69_4
28165,62,24,26,2,62_2
28166,69,26,28,2,69_2
28167,69,26,28,2,67_2
28168,67,24,26,2,67_2
28169,65,20,24,4,71_4
28170,62,26,28,2,64_2
28171,65,24,26,2,64_2
28172,69,26,28,2,65_2
28173,62,26,28,2,67_2
28174,64,24,26,2,67_2
28175,62,24,28,4,62_2
28176,64,26,28,2,62_2
28177,64,24,26,2,69_2
28178,69,24,26,2,69_2
28179,71,26,28,2,64_2
28180,67,26,28,2,62_2
28181,59,29,30,1,70_1
28182,71,26,28,2,69_2
28183,64,24,26,2,62_2
28184,65,26,28,2,60_2
28185,62,20,24,4,67_4
28186,69,2,4,2,62_2
28187,64,22,24,2,60_2
28188,71,24,26,2,67_2
28189,67,26,28,2,64_2
28190,67,26,28,2,64_2
28191,69,26,28,2,64_2
28192,69,26,28,2,71_2
28193,64,26,28,2,60_2
28194,62,4,8,4,71_4
28195,69,26,28,2,64_2
28196,62,22,24,2,60_4
28197,64,24,26,2,67_2
28198,64,24,26,2,67_2
28199,65,26,28,2,69_2
28200,62,26,28,2,69_2
28201,64,22,24,2,62_2
28202,64,14,16,2,64_4
28203,62,26,28,2,67_2
28204,65,24,26,2,62_2
28205,67,26,28,2,67_2
28206,64,26,28,2,62_2
28207,67,26,28,2,67_2
28208,69,24,28,4,69_2
28209,64,26,28,2,67_2
28210,62,2,4,2,71_4
28211,65,24,26,2,67_2
28212,60,2,4,2,65_2
28213,67,2,4,2,67_4
28214,71,20,24,4,62_4
28215,65,22,24,2,62_4
28216,71,18,20,2,60_2
28217,71,18,20,2,60_2
28218,71,18,20,2,60_2
28219,71,18,20,2,60_2
28220,71,18,20,2,60_2
28221,71,18,20,2,60_2
28222,71,18,20,2,60_2
28223,60,26,28,2,64_2
28224,59,8,12,4,65_4
28225,67,24,26,2,62_2
28226,71,26,28,2,62_2
28227,71,2,4,2,67_2
28228,71,26,28,2,69_2
28229,62,26,28,2,62_2
28230,69,26,28,2,71_2
28231,71,24,25,1,65_1
28232,69,24,26,2,71_2
28233,64,20,24,4,67_2
28234,62,26,28,2,71_2
28235,62,24,28,4,65_2
28236,62,20,24,4,71_4
28237,67,26,28,2,71_2
28238,71,2,4,2,67_4
28239,62,26,28,2,65_2
28240,71,22,24,2,67_2
28241,67,26,28,2,65_2
28242,62,26,28,2,69_2
28243,71,26,28,2,65_2
28244,65,16,20,4,66_4
28245,65,26,28,2,67_2
28246,71,26,28,2,67_2
28247,67,26,28,2,60_2
28248,67,26,28,2,60_2
28249,62,26,28,2,71_2
28250,62,26,28,2,71_2
28251,60,26,28,2,62_2
28252,69,2,4,2,60_2
28253,67,26,28,2,69_2
28254,67,26,28,2,65_2
28255,69,26,28,2,64_2
28256,62,24,26,2,62_2
28257,65,2,4,2,62_4
28258,71,26,28,2,71_2
28259,62,22,24,2,64_2
28260,65,20,24,4,62_4
28261,71,26,28,2,64_2
28262,62,12,14,2,71_2
28263,64,20,24,4,62_4
28264,64,20,24,4,62_4
28265,64,20,24,4,62_4
28266,60,20,24,4,62_4
28267,60,20,24,4,62_4
28268,60,20,24,4,62_4
28269,69,26,28,2,60_2
28270,65,24,26,2,67_2
28271,71,26,28,2,60_2
28272,67,26,28,2,65_2
28273,65,26,28,2,60_2
28274,65,26,28,2,60_2
28275,60,16,20,4,65_2
28276,64,24,26,2,65_2
28277,65,8,10,2,60_2
28278,64,26,28,2,62_2
28279,65,10,12,2,69_2
28280,60,20,22,2,71_2
28281,67,26,28,2,69_2
28282,60,26,28,2,60_2
28283,67,24,26,2,71_2
28284,71,26,28,2,60_2
28285,64,26,28,2,69_2
28286,67,26,28,2,67_2
28287,60,26,28,2,62_2
28288,64,20,22,2,60_2
28289,53,28,29,1,66_1
28290,67,26,28,2,71_2
28291,69,26,28,2,69_2
28292,67,20,24,4,60_4
28293,69,20,24,4,71_4
28294,64,26,28,2,71_2
28295,67,26,28,2,69_2
28296,67,26,28,2,71_2
28297,62,24,26,2,71_2
28298,62,24,26,2,62_2
28299,69,24,26,2,71_2
28300,69,26,28,2,67_2
28301,60,24,28,4,67_2
28302,69,2,4,2,64_2
28303,69,24,26,2,62_2
28304,71,26,28,2,64_2
28305,64,24,26,2,65_2
28306,64,24,26,2,65_2
28307,64,24,26,2,65_2
28308,67,24,26,2,67_2
28309,67,24,26,2,67_2
28310,69,26,28,2,64_2
28311,71,16,18,2,65_2
28312,60,24,26,2,69_2
28313,65,2,4,2,67_4
28314,64,24,28,4,64_2
28315,64,29,30,1,65_1
28316,69,24,26,2,62_2
28317,67,26,27,1,64_1
28318,67,26,27,1,64_1
28319,64,26,28,2,65_2
28320,64,24,26,2,60_2
28321,64,24,26,2,60_2
28322,71,26,28,2,67_2
28323,64,24,26,2,67_2
28324,67,26,28,2,69_2
28325,69,26,28,2,64_2
28326,67,4,8,4,64_4
28327,65,24,26,2,69_2
28328,71,2,4,2,60_2
28329,71,26,28,2,60_2
28330,64,24,26,2,65_2
28331,65,26,28,2,60_2
28332,62,4,8,4,62_4
28333,60,26,28,2,67_2
28334,65,26,28,2,64_2
28335,60,26,28,2,60_2
28336,65,4,8,4,60_4
28337,62,20,24,4,67_4
28338,59,26,28,2,67_2
28339,65,29,30,1,71_1
28340,62,22,24,2,62_2
28341,60,6,8,2,67_2
28342,62,14,16,2,60_2
28343,71,4,6,2,67_2
28344,65,26,28,2,62_2
28345,62,24,26,2,62_2
28346,62,24,26,2,62_2
28347,60,16,20,4,69_4
28348,64,26,28,2,69_2
28349,64,24,26,2,64_2
28350,71,26,28,2,71_2
28351,71,26,28,2,71_2
28352,69,24,26,2,69_2
28353,69,24,26,2,69_2
28354,69,24,26,2,69_2
28355,69,24,26,2,69_2
28356,60,20,24,4,69_4
28357,60,20,24,4,69_4
28358,62,26,28,2,67_2
28359,60,6,8,2,65_2
28360,67,22,24,2,67_4
28361,62,22,24,2,60_4
28362,64,26,28,2,67_2
28363,64,26,28,2,62_2
28364,60,26,28,2,64_2
28365,65,26,28,2,67_2
28366,67,22,24,2,71_4
28367,60,12,16,4,71_2
28368,62,24,26,2,69_2
28369,65,16,20,4,64_4
28370,64,24,26,2,67_2
28371,64,26,28,2,67_2
28372,69,26,28,2,71_2
28373,59,2,4,2,62_2
28374,69,20,22,2,69_2
28375,69,26,28,2,69_2
28376,69,26,28,2,65_2
28377,69,26,28,2,67_2
28378,69,26,28,2,69_2
28379,71,16,20,4,67_4
28380,67,26,28,2,71_2
28381,62,24,28,4,66_2
28382,62,24,28,4,66_2
28383,67,26,28,2,64_2
28384,67,26,28,2,64_2
28385,71,24,26,2,60_2
28386,60,24,28,4,65_2
28387,60,24,28,4,71_2
28388,67,26,28,2,60_2
28389,67,4,8,4,62_4
28390,69,26,28,2,62_2
28391,67,26,28,2,62_2
28392,62,26,28,2,62_2
28393,62,26,28,2,71_2
28394,60,26,28,2,62_2
28395,65,26,28,2,67_2
28396,69,26,28,2,65_2
28397,60,26,28,2,67_2
28398,71,26,28,2,71_2
28399,69,20,24,4,60_4
28400,69,26,28,2,60_2
28401,60,20,24,4,60_4
28402,60,20,24,4,60_4
28403,65,10,12,2,69_2
28404,62,26,28,2,69_2
28405,65,4,8,4,67_2
28406,67,24,28,4,67_2
28407,67,26,28,2,65_2
28408,67,26,28,2,65_2
28409,65,8,10,2,65_2
28410,65,16,20,4,68_4
28411,71,4,8,4,65_4
28412,62,20,24,4,65_2
28413,65,24,26,2,60_2
28414,67,24,26,2,69_2
28415,60,24,28,4,69_2
28416,69,12,16,4,69_4
28417,64,20,24,4,67_4
28418,60,20,24,4,71_4
28419,64,16,20,4,65_4
28420,67,24,26,2,64_2
28421,69,24,28,4,71_2
28422,71,24,28,4,60_2
28423,67,26,28,2,69_2
28424,64,26,28,2,62_2
28425,60,26,28,2,69_2
28426,60,24,28,4,62_2
28427,67,24,28,4,69_2
28428,67,24,28,4,69_2
28429,64,26,28,2,62_2
28430,67,26,28,2,62_2
28431,67,26,28,2,62_2
28432,67,26,28,2,62_2
28433,62,20,24,4,62_4
28434,65,24,26,2,60_2
28435,60,24,28,4,62_2
28436,60,2,4,2,69_2
28437,60,22,24,2,65_2
28438,60,22,24,2,65_2
28439,67,26,28,2,62_2
28440,69,26,28,2,64_2
28441,69,26,28,2,64_2
28442,71,26,28,2,64_2
28443,67,26,28,2,64_2
28444,59,27,28,1,64_2
28445,69,28,29,1,66_1
28446,69,28,29,1,66_1
28447,69,28,29,1,66_1
28448,69,28,29,1,66_1
28449,60,24,26,2,63_2
28450,64,26,28,2,67_2
28451,67,26,28,2,62_2
28452,60,26,28,2,62_2
28453,62,24,28,4,65_2
28454,71,20,24,4,62_4
28455,67,8,10,2,71_2
28456,64,14,16,2,67_2
28457,65,20,22,2,69_2
28458,62,2,4,2,62_2
28459,71,27,28,1,60_2
28460,71,26,28,2,64_2
28461,69,2,4,2,65_2
28462,65,24,26,2,64_2
28463,71,20,24,4,59_4
28464,71,20,24,4,59_4
28465,71,20,24,4,59_4
28466,65,26,28,2,60_2
28467,57,26,28,2,65_2
28468,57,26,28,2,69_2
28469,71,20,24,4,71_4
28470,60,24,28,4,67_2
28471,60,26,28,2,60_2
28472,69,26,28,2,65_2
28473,60,20,24,4,71_4
28474,60,26,28,2,69_2
28475,65,26,28,2,60_2
28476,65,24,26,2,64_2
28477,60,26,28,2,62_2
28478,64,26,28,2,62_2
28479,62,26,28,2,62_2
28480,71,26,28,2,69_2
28481,71,24,26,2,69_2
28482,67,24,28,4,62_2
28483,71,12,16,4,64_4
28484,69,26,28,2,60_2
28485,60,4,8,4,65_4
28486,64,24,28,4,64_2
28487,69,26,28,2,65_2
28488,71,26,28,2,69_2
28489,64,20,22,2,69_2
28490,65,22,24,2,69_4
28491,67,26,28,2,64_2
28492,64,24,26,2,67_2
28493,60,26,28,2,71_2
28494,65,24,26,2,60_2
28495,69,22,24,2,62_2
28496,60,24,26,2,65_2
28497,69,26,28,2,65_2
28498,67,22,24,2,67_4
28499,64,26,28,2,67_2
28500,71,26,28,2,65_2
28501,64,22,24,2,60_2
28502,60,20,24,4,67_4
28503,67,4,8,4,65_2
28504,67,24,26,2,62_2
28505,62,20,24,4,67_4
28506,62,26,28,2,60_2
28507,64,26,28,2,71_2
28508,71,20,24,4,67_4
28509,60,26,28,2,64_2
28510,60,2,4,2,65_2
28511,65,26,28,2,64_2
28512,65,26,28,2,64_2
28513,67,26,28,2,67_2
28514,64,26,28,2,67_2
28515,64,24,26,2,67_2
28516,67,26,28,2,71_2
28517,71,26,28,2,62_2
28518,71,26,28,2,62_2
28519,65,10,12,2,67_2
28520,64,4,6,2,65_2
28521,64,4,6,2,65_2
28522,67,26,28,2,59_2
28523,62,26,28,2,67_2
28524,62,26,28,2,67_2
28525,69,24,28,4,69_2
28526,65,24,26,2,62_2
28527,64,26,28,2,67_2
28528,62,20,24,4,65_4
28529,71,26,28,2,69_2
28530,71,8,12,4,67_2
28531,62,24,26,2,65_2
28532,64,24,26,2,67_2
28533,69,26,28,2,65_2
28534,60,24,28,4,67_2
28535,67,26,28,2,67_2
28536,64,24,26,2,67_2
28537,64,22,24,2,65_4
28538,65,22,24,2,62_2
28539,62,26,28,2,62_2
28540,67,24,26,2,67_2
28541,69,26,28,2,60_2
28542,64,20,24,4,59_4
28543,60,26,28,2,60_2
28544,67,26,28,2,65_2
28545,67,26,28,2,65_2
28546,62,22,24,2,67_4
28547,65,16,20,4,65_4
28548,64,24,26,2,71_2
28549,64,24,28,4,70_2
28550,65,26,28,2,65_2
28551,69,22,24,2,67_4
28552,62,24,26,2,62_2
28553,65,2,4,2,62_2
28554,71,22,24,2,62_4
28555,71,24,26,2,60_2
28556,65,20,24,4,71_4
28557,69,20,24,4,60_4
28558,57,26,28,2,69_2
28559,65,26,28,2,67_2
28560,65,26,28,2,57_2
28561,64,24,26,2,67_2
28562,65,26,28,2,71_2
28563,62,26,28,2,65_2
28564,60,29,30,1,69_1
28565,60,12,14,2,69_2
28566,59,26,28,2,67_2
28567,59,26,28,2,67_2
28568,67,26,28,2,69_2
28569,62,20,24,4,69_4
28570,71,20,24,4,60_4
28571,67,24,26,2,67_2
28572,67,26,28,2,64_2
28573,69,26,28,2,64_2
28574,65,20,24,4,69_4
28575,69,24,26,2,65_2
28576,62,20,24,4,62_2
28577,65,26,28,2,62_2
28578,60,26,28,2,67_2
28579,60,12,16,4,62_4
28580,67,24,28,4,67_2
28581,67,12,14,2,67_2
